embedding_index,id,label,label_name,source,chrom,start,end,split
9051,test_009051,1,promoter,promoter,chr19,10848233,10848533,test
9052,test_009052,0,background,random_background_test,chr19,23774352,23774652,test
9053,test_009053,0,background,random_background_test,chr20,13213343,13213643,test
9054,test_009054,1,promoter,promoter,chr21,33542017,33542317,test
9055,test_009055,1,promoter,promoter,chr22,43089200,43089500,test
9056,test_009056,0,background,random_background_test,chr20,54042361,54042661,test
9057,test_009057,0,background,random_background_test,chr19,20805264,20805564,test
9058,test_009058,0,background,random_background_test,chr19,45117182,45117482,test
9059,test_009059,1,promoter,promoter,chr19,52585365,52585665,test
9060,test_009060,1,promoter,promoter,chr19,54662777,54663077,test
9061,test_009061,1,promoter,promoter,chr21,41508061,41508361,test
9062,test_009062,0,background,random_background_test,chr19,19633420,19633720,test
9063,test_009063,1,promoter,promoter,chr21,35886901,35887201,test
9064,test_009064,0,background,random_background_test,chr20,33786774,33787074,test
9065,test_009065,0,background,random_background_test,chr20,5131112,5131412,test
9066,test_009066,0,background,random_background_test,chr20,29156380,29156680,test
9067,test_009067,0,background,random_background_test,chr22,20639340,20639640,test
9068,test_009068,1,promoter,promoter,chr19,49497605,49497905,test
9069,test_009069,1,promoter,promoter,chr20,45230700,45231000,test
9070,test_009070,1,promoter,promoter,chr19,2051197,2051497,test
9071,test_009071,0,background,random_background_test,chr19,45246654,45246954,test
9072,test_009072,1,promoter,promoter,chr20,11892298,11892598,test
9073,test_009073,0,background,random_background_test,chr21,44223662,44223962,test
9074,test_009074,0,background,random_background_test,chr20,13302809,13303109,test
9075,test_009075,0,background,random_background_test,chr20,32584142,32584442,test
9076,test_009076,1,promoter,promoter,chr19,54313037,54313337,test
9077,test_009077,1,promoter,promoter,chr22,35604803,35605103,test
9078,test_009078,1,promoter,promoter,chr20,1817440,1817740,test
9079,test_009079,0,background,random_background_test,chr22,50025208,50025508,test
9080,test_009080,1,promoter,promoter,chr19,11345109,11345409,test
9081,test_009081,0,background,random_background_test,chr20,32554402,32554702,test
9082,test_009082,0,background,random_background_test,chr19,29514599,29514899,test
9083,test_009083,1,promoter,promoter,chr19,42268241,42268541,test
9084,test_009084,1,promoter,promoter,chr20,17903501,17903801,test
9085,test_009085,0,background,random_background_test,chr21,6474916,6475216,test
9086,test_009086,1,promoter,promoter,chr21,44517644,44517944,test
9087,test_009087,0,background,random_background_test,chr21,23908646,23908946,test
9088,test_009088,1,promoter,promoter,chr21,5154705,5155005,test
9089,test_009089,1,promoter,promoter,chr19,55443193,55443493,test
9090,test_009090,1,promoter,promoter,chr19,29001338,29001638,test
9091,test_009091,1,promoter,promoter,chr19,38596377,38596677,test
9092,test_009092,0,background,random_background_test,chr20,17418876,17419176,test
9093,test_009093,1,promoter,promoter,chr19,6049122,6049422,test
9094,test_009094,1,promoter,promoter,chr19,10653502,10653802,test
9095,test_009095,0,background,random_background_test,chr19,40248658,40248958,test
9096,test_009096,0,background,random_background_test,chr19,35287973,35288273,test
9097,test_009097,1,promoter,promoter,chr20,41382419,41382719,test
9098,test_009098,1,promoter,promoter,chr20,36050906,36051206,test
9099,test_009099,1,promoter,promoter,chr19,14090783,14091083,test
9100,test_009100,1,promoter,promoter,chr22,25405304,25405604,test
9101,test_009101,1,promoter,promoter,chr21,42879465,42879765,test
9102,test_009102,1,promoter,promoter,chr19,2236257,2236557,test
9103,test_009103,0,background,random_background_test,chr19,49198484,49198784,test
9104,test_009104,0,background,random_background_test,chr19,23826326,23826626,test
9105,test_009105,0,background,random_background_test,chr22,50104696,50104996,test
9106,test_009106,0,background,random_background_test,chr19,54635244,54635544,test
9107,test_009107,0,background,random_background_test,chr20,38145765,38146065,test
9108,test_009108,1,promoter,promoter,chr19,41353847,41354147,test
9109,test_009109,0,background,random_background_test,chr19,21469219,21469519,test
9110,test_009110,0,background,random_background_test,chr22,18030429,18030729,test
9111,test_009111,1,promoter,promoter,chr19,54375826,54376126,test
9112,test_009112,1,promoter,promoter,chr20,21569676,21569976,test
9113,test_009113,1,promoter,promoter,chr19,4639191,4639491,test
9114,test_009114,0,background,random_background_test,chr20,4040967,4041267,test
9115,test_009115,0,background,random_background_test,chr19,48107578,48107878,test
9116,test_009116,1,promoter,promoter,chr21,36385405,36385705,test
9117,test_009117,0,background,random_background_test,chr19,12708934,12709234,test
9118,test_009118,0,background,random_background_test,chr21,18777082,18777382,test
9119,test_009119,0,background,random_background_test,chr21,33784930,33785230,test
9120,test_009120,0,background,random_background_test,chr20,51564930,51565230,test
9121,test_009121,1,promoter,promoter,chr19,18220851,18221151,test
9122,test_009122,1,promoter,promoter,chr19,37370909,37371209,test
9123,test_009123,0,background,random_background_test,chr20,5322713,5323013,test
9124,test_009124,1,promoter,promoter,chr19,52139529,52139829,test
9125,test_009125,1,promoter,promoter,chr22,30922144,30922444,test
9126,test_009126,0,background,random_background_test,chr20,48616707,48617007,test
9127,test_009127,0,background,random_background_test,chr19,48722515,48722815,test
9128,test_009128,0,background,random_background_test,chr19,29185824,29186124,test
9129,test_009129,1,promoter,promoter,chr19,3135961,3136261,test
9130,test_009130,1,promoter,promoter,chr19,29213083,29213383,test
9131,test_009131,1,promoter,promoter,chr19,12933606,12933906,test
9132,test_009132,1,promoter,promoter,chr19,49580458,49580758,test
9133,test_009133,0,background,random_background_test,chr21,20672667,20672967,test
9134,test_009134,1,promoter,promoter,chr19,1039892,1040192,test
9135,test_009135,1,promoter,promoter,chr19,17309288,17309588,test
9136,test_009136,1,promoter,promoter,chr19,13836356,13836656,test
9137,test_009137,1,promoter,promoter,chr19,48511791,48512091,test
9138,test_009138,0,background,random_background_test,chr19,57470414,57470714,test
9139,test_009139,0,background,random_background_test,chr19,9055531,9055831,test
9140,test_009140,1,promoter,promoter,chr19,45730858,45731158,test
9141,test_009141,1,promoter,promoter,chr19,38876592,38876892,test
9142,test_009142,1,promoter,promoter,chr19,7763200,7763500,test
9143,test_009143,0,background,random_background_test,chr20,7414966,7415266,test
9144,test_009144,0,background,random_background_test,chr21,46532144,46532444,test
9145,test_009145,0,background,random_background_test,chr21,24609649,24609949,test
9146,test_009146,0,background,random_background_test,chr19,48036869,48037169,test
9147,test_009147,1,promoter,promoter,chr19,36797303,36797603,test
9148,test_009148,0,background,random_background_test,chr22,24133617,24133917,test
9149,test_009149,1,promoter,promoter,chr19,35528277,35528577,test
9150,test_009150,0,background,random_background_test,chr22,34444042,34444342,test
9151,test_009151,1,promoter,promoter,chr19,3121880,3122180,test
9152,test_009152,1,promoter,promoter,chr19,49513383,49513683,test
9153,test_009153,0,background,random_background_test,chr21,28955370,28955670,test
9154,test_009154,0,background,random_background_test,chr20,37264839,37265139,test
9155,test_009155,0,background,random_background_test,chr22,43915926,43916226,test
9156,test_009156,0,background,random_background_test,chr19,2920430,2920730,test
9157,test_009157,0,background,random_background_test,chr21,11576516,11576816,test
9158,test_009158,1,promoter,promoter,chr19,3061315,3061615,test
9159,test_009159,1,promoter,promoter,chr19,34905143,34905443,test
9160,test_009160,0,background,random_background_test,chr20,45431952,45432252,test
9161,test_009161,0,background,random_background_test,chr19,33496984,33497284,test
9162,test_009162,0,background,random_background_test,chr20,12056421,12056721,test
9163,test_009163,1,promoter,promoter,chr22,17369487,17369787,test
9164,test_009164,1,promoter,promoter,chr20,56412166,56412466,test
9165,test_009165,1,promoter,promoter,chr19,7488898,7489198,test
9166,test_009166,1,promoter,promoter,chr19,4198168,4198468,test
9167,test_009167,1,promoter,promoter,chr19,38975643,38975943,test
9168,test_009168,0,background,random_background_test,chr21,19732712,19733012,test
9169,test_009169,0,background,random_background_test,chr20,3830069,3830369,test
9170,test_009170,1,promoter,promoter,chr19,4909876,4910176,test
9171,test_009171,0,background,random_background_test,chr20,59872728,59873028,test
9172,test_009172,0,background,random_background_test,chr22,43662753,43663053,test
9173,test_009173,1,promoter,promoter,chr21,43884112,43884412,test
9174,test_009174,0,background,random_background_test,chr22,32952116,32952416,test
9175,test_009175,0,background,random_background_test,chr20,4748791,4749091,test
9176,test_009176,0,background,random_background_test,chr20,64190599,64190899,test
9177,test_009177,1,promoter,promoter,chr20,59676592,59676892,test
9178,test_009178,1,promoter,promoter,chr20,13008681,13008981,test
9179,test_009179,1,promoter,promoter,chr19,39204123,39204423,test
9180,test_009180,0,background,random_background_test,chr22,13686272,13686572,test
9181,test_009181,0,background,random_background_test,chr20,40955835,40956135,test
9182,test_009182,1,promoter,promoter,chr19,53467535,53467835,test
9183,test_009183,1,promoter,promoter,chr19,44777680,44777980,test
9184,test_009184,1,promoter,promoter,chr22,22857938,22858238,test
9185,test_009185,0,background,random_background_test,chr21,8222372,8222672,test
9186,test_009186,0,background,random_background_test,chr20,31185978,31186278,test
9187,test_009187,1,promoter,promoter,chr20,3407524,3407824,test
9188,test_009188,1,promoter,promoter,chr21,45534560,45534860,test
9189,test_009189,0,background,random_background_test,chr19,3998599,3998899,test
9190,test_009190,0,background,random_background_test,chr22,13368148,13368448,test
9191,test_009191,0,background,random_background_test,chr19,55644342,55644642,test
9192,test_009192,1,promoter,promoter,chr19,827664,827964,test
9193,test_009193,1,promoter,promoter,chr22,25282155,25282455,test
9194,test_009194,0,background,random_background_test,chr19,27023212,27023512,test
9195,test_009195,0,background,random_background_test,chr22,35154120,35154420,test
9196,test_009196,0,background,random_background_test,chr21,21768630,21768930,test
9197,test_009197,1,promoter,promoter,chr22,25179242,25179542,test
9198,test_009198,0,background,random_background_test,chr19,41108585,41108885,test
9199,test_009199,0,background,random_background_test,chr20,62073866,62074166,test
9200,test_009200,0,background,random_background_test,chr21,44079213,44079513,test
9201,test_009201,1,promoter,promoter,chr22,47698952,47699252,test
9202,test_009202,0,background,random_background_test,chr22,19646116,19646416,test
9203,test_009203,1,promoter,promoter,chr22,42074239,42074539,test
9204,test_009204,1,promoter,promoter,chr20,37521017,37521317,test
9205,test_009205,0,background,random_background_test,chr22,49460699,49460999,test
9206,test_009206,0,background,random_background_test,chr19,6814649,6814949,test
9207,test_009207,0,background,random_background_test,chr19,36470850,36471150,test
9208,test_009208,0,background,random_background_test,chr19,54722539,54722839,test
9209,test_009209,1,promoter,promoter,chr20,8019355,8019655,test
9210,test_009210,0,background,random_background_test,chr20,13363692,13363992,test
9211,test_009211,0,background,random_background_test,chr19,25780420,25780720,test
9212,test_009212,1,promoter,promoter,chr19,40056074,40056374,test
9213,test_009213,1,promoter,promoter,chr19,58511912,58512212,test
9214,test_009214,1,promoter,promoter,chr19,11798340,11798640,test
9215,test_009215,1,promoter,promoter,chr19,5720482,5720782,test
9216,test_009216,0,background,random_background_test,chr21,39745347,39745647,test
